name_key,total_inspections,total_violations,avg_violation_count,fails,BusinessName,address,latitude,longitude,last_inspection_date,facility_rating_status,fail_rate
SHERMAN ELEMENTARY SCHOOL,4,4,1.0,0,sherman elementary school,1651 union street,37.797804,-122.4261315,2024-05-17,0,0.0
SHERMAN MARKET,2,0,0.0,0,sherman market,2606 franklin street,37.798434,-122.425566,2022-12-08,0,0.0
SHERPA HOUSE,1,0,0.0,0,sherpa house,733 taraval street,37.742877,-122.474169,2025-06-03,0,0.0
SHIHLIN TAIWAN STREET SNACKS,2,0,0.0,0,shihlin taiwan street snacks,3251 20th avenue 250g,37.728477,-122.4768375,2023-05-11,0,0.0
SHINE GIFT SHOP,1,0,0.0,0,shine gift shop,3327 24th street,37.751967,-122.4191295,2024-09-04,0,0.0
SHIZEN,2,0,0.0,0,shizen,370 14th street,37.7683279,-122.4216406,2022-06-29,0,0.0
SHOJI,7,6,0.8571428571428571,0,shoji,140 new montgomery street,37.786617,-122.400018,2025-03-12,0,0.0
SHOKUDOU,2,6,3.0,0,shokudou,1000 cortland avenue,37.738855,-122.413161,2025-03-07,0,0.0
SHOSHIN SUSHI,6,2,0.3333333333333333,0,shoshin sushi,2450 clement street,37.782234,-122.485761,2025-03-05,0,0.0
SHOTWELLS,1,2,2.0,0,shotwells,3349 20th street,37.758627,-122.415624,2025-02-12,0,0.0
SHOVELS BAR,5,8,1.6,0,shovels bar,460 larkin street,37.782214,-122.4171055,2025-04-10,0,0.0
SHOWA,2,2,1.0,0,showa,1550 howard street,37.772523,-122.416632,2025-01-31,0,0.0
SHRI GANESHA,1,3,3.0,0,shri ganesha,1279 fulton street,37.776789,-122.4377775,2024-04-17,0,0.0
SHUFAT MARKET,4,13,3.25,0,shufat market,3807 24th street,37.751508,-122.427702,2025-05-27,0,0.0
SHUGGIES MISSION,2,2,1.0,0,shuggies mission,3349 23rd street,37.7536803,-122.4195394,2024-08-21,0,0.0
SHUN YUAN HERBS GINSENG,1,1,1.0,0,shun yuan herbs ginseng,2713 san bruno avenue,37.727388,-122.403357,2024-10-24,0,0.0
SIAMPHONE LOUANKANG,1,0,0.0,0,siamphone louankang,900 avenue d,37.8258678,-122.37379,2024-10-10,0,0.0
SICHUAN HOME,8,3,0.375,0,sichuan home,5037 geary boulevard,37.7803795,-122.4735516,2025-03-07,0,0.0
SICHUAN TASTY,7,6,0.8571428571428571,0,sichuan tasty,1829 clement street street,37.7821022,-122.4790412,2024-04-16,0,0.0
SIDE A,3,5,1.6666666666666667,0,side a,2814 19th street,37.76058,-122.410332,2025-05-08,0,0.0
SIDEWALK JUICE,20,32,1.6,1,sidewalk juice,3100 24th street,37.752624,-122.4143775,2025-06-18,0,0.05
SIDLEY AUSTIN SF,1,14,14.0,0,sidley austin sf,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-06,0,0.0
SIFT CUPCAKE DESSERT BAR,4,5,1.25,0,sift cupcake dessert bar,2411 california street,37.788834,-122.43402,2024-02-29,0,0.0
SIGHTGLASS COFFEE,7,7,1.0,1,sightglass coffee,3014 20th street,37.759245,-122.4113077,2025-01-22,0,0.14285714285714285
SIGHTGLASS COFFEE ROASTERS,1,3,3.0,0,sightglass coffee roasters,270 7th street,37.776969,-122.408532,2024-08-12,0,0.0
SIGHTGLASS ROASTERS,4,0,0.0,0,sightglass roasters,270 07th street,37.777094,-122.40836,2023-06-15,0,0.0
SIGNAL COFFEE,1,3,3.0,0,signal coffee,549 irving street,37.763937,-122.4638865,2024-04-10,0,0.0
SIGNY S PIZZA,2,3,1.5,0,signy s pizza,4097 19th avenue,37.714473,-122.47029,2025-06-20,0,0.0
SILK ROAD BAR,2,3,1.5,0,silk road bar,134 ellis street,37.78545731,-122.4084018,2025-01-17,0,0.0
SILVER,5,6,1.2,1,silver,4300 mission street,37.728711,-122.431743,2025-05-15,2,0.2
SILVER CLOUD,5,2,0.4,0,silver cloud,1994 lombard street,37.8003664,-122.4343334,2024-12-13,0,0.0
SILVER CREST DONUT SHOP,5,0,0.0,0,silver crest donut shop,340 bayshore boulevard,37.742456,-122.405766,2023-05-04,0,0.0
SILVER MARKET,3,16,5.333333333333333,0,silver market,2501 san bruno avenue,37.730286,-122.404428,2025-03-21,0,0.0
SILVER MARKET INC,7,0,0.0,0,silver market inc,2501 san bruno avenue,37.7302837,-122.4044505,2023-02-23,0,0.0
SILVER OIL SERVICE,1,0,0.0,0,silver oil service,2190 carroll avenue,37.73061,-122.402871,2024-12-17,0,0.0
SILVER SPUR,1,1,1.0,0,silver spur,1914 irving street,37.763721,-122.4786105,2025-01-24,0,0.0
SILVERCREST DONUT SHOP LOUNGE,3,2,0.6666666666666666,0,silvercrest donut shop lounge,340 bay shore boulevard,37.742283,-122.406093,2025-04-21,0,0.0
SILVERSTONE,5,6,1.2,0,silverstone,3278 24th street,37.752308,-122.417962,2025-02-05,0,0.0
SIMCO WIPE OUT BAR GRILL INFRONT OF WIPEOUT,2,0,0.0,0,simco wipe out bar grill infront of wipeout,pier 39 a02,37.8096632,-122.4102547,2021-10-22,0,0.0
SIMMER STEAMER,5,10,2.0,0,simmer steamer,222 battery street,37.79361,-122.3999235,2025-01-31,0,0.0
SIMPLE PLEASURES,6,8,1.3333333333333333,0,simple pleasures,3434 balboa street,37.775818,-122.495802,2025-02-28,0,0.0
SIN YI,1,0,0.0,0,sin yi,2832 san bruno avenue,37.725813,-122.403195,2024-07-03,0,0.0
SING SING,4,0,0.0,0,sing sing,309 hyde street,37.783855,-122.415984,2022-06-07,0,0.0
SING SING COFFEE SHOP,2,8,4.0,0,sing sing coffee shop,309 hyde street,37.783827,-122.416182,2024-08-30,0,0.0
SING SIU ZAI MIN,1,0,0.0,0,sing siu zai min,321 west portal avenue,37.7375309,-122.4691808,2023-06-15,0,0.0
SIP,4,0,0.0,0,sip,601 mission bay boulevard north,37.7707779,-122.3914399,2022-09-27,0,0.0
SIP N SLURP,2,2,1.0,0,sip n slurp,760 head street,37.7207777,-122.4642765,2025-02-11,0,0.0
SIP TEA 1011 SF,5,5,1.0,0,sip tea 1011 sf,2127 irving street,37.763163,-122.480766,2025-03-20,0,0.0
SIP TEA ROOM,2,0,0.0,0,sip tea room,721 lincoln way,37.7657698,-122.4658419,2022-10-07,0,0.0
SISTERITA,2,5,2.5,0,sisterita,669 commercial street,37.79406312,-122.4041666,2025-02-03,0,0.0
SISTERS CATERING AND EVENTS,1,0,0.0,0,sisters catering and events,2948 folsom street,37.750176,-122.414211,2025-05-08,0,0.0
SISTERS COFFEE SHOP,2,3,1.5,0,sisters coffee shop,920 valencia street,37.7580758,-122.4215494,2024-07-29,0,0.0
SIU WAH FOOD,2,4,2.0,0,siu wah food,2102 irving street,37.763577,-122.4806895,2025-03-20,0,0.0
SIXTH COURSE,4,1,0.25,0,sixth course,1544 15th street,37.7669668,-122.4187426,2025-05-08,0,0.0
SIZZLING POT KING,5,3,0.6,0,sizzling pot king,139 eighth street,37.777167,-122.4126,2024-05-10,0,0.0
SK L TRADING,9,6,0.6666666666666666,0,sk l trading,1101 stockton street,37.795905,-122.4084915,2025-05-22,0,0.0
SK TEA,7,5,0.7142857142857143,0,sk tea,2250 irving street,37.763559,-122.4822915,2025-01-08,0,0.0
SKY BAR,1,0,0.0,0,sky bar,1 warriors way level 700 north,37.7680183,-122.3878772,2022-12-02,0,0.0
SLICE HOUSE BY TONY GEMIGNANI,10,1,0.1,0,slice house by tony gemignani,1535 haight street,37.769893,-122.447588,2025-04-23,0,0.0
SLICE HOUSE BY TONY GENIGNANI,1,0,0.0,0,slice house by tony genignani,1535 haight street,37.769643,-122.447556,2025-04-02,0,0.0
SLICE OF LIFE CAFE CATERING,2,0,0.0,0,slice of life cafe catering,1380 howard street,37.7744619,-122.4144372,2023-05-11,0,0.0
SLIDER BUNS,1,0,0.0,0,slider buns,1202 sutter street,37.787895,-122.4203805,2024-02-27,0,0.0
SLOAT ELEMENTARY SCHOOL,4,0,0.0,0,sloat elementary school,50 darien way,37.731868,-122.470957,2023-04-04,0,0.0
SMART FINAL,1,0,0.0,0,smart final,350 7th avenue,37.781847,-122.4651015,2024-05-15,0,0.0
SMART PROGRAM,2,0,0.0,0,smart program,741 south van ness avenue,37.7613,-122.4167715,2024-07-10,0,0.0
SMART PROGRAM MISSION,3,1,0.3333333333333333,0,smart program mission,2101 mission street,37.763181,-122.4190215,2025-06-16,0,0.0
SMASHERZ,1,0,0.0,0,smasherz,900 d avenue,37.8258678,-122.37379,2024-04-29,0,0.0
SMILE HOUSE,6,5,0.8333333333333334,0,smile house,1030 taraval street,37.743228,-122.477418,2024-08-22,0,0.0
SMILE S B B Q,5,0,0.0,0,smile s b b q,2619 mission street,37.755013,-122.418665,2023-04-05,0,0.0
SMISH SMASH,1,18,18.0,0,smish smash,1453 18th street,37.762353,-122.397174,2024-01-18,0,0.0
SMITTEN ICE CREAM,8,5,0.625,0,smitten ice cream,904 valencia street,37.7584027,-122.421653,2024-05-14,0,0.0
SMOKE SOUL KITCHEN,5,5,1.0,0,smoke soul kitchen,4618 3rd street,37.736208,-122.3906085,2025-03-27,0,0.0
SMOKE TIME,1,0,0.0,0,smoke time,2733 mission street,37.753272,-122.418198,2024-11-12,0,0.0
SMOKER ZONE SMOKE SHOP,1,0,0.0,0,smoker zone smoke shop,4611 mission street,37.724355,-122.434731,2025-01-14,0,0.0
SMOKIN D S BBQ,3,0,0.0,0,smokin d s bbq,2181 irving street,37.763145,-122.4811395,2025-02-21,0,0.0
SMOKIN DS BBQ SF,1,3,3.0,0,smokin ds bbq sf,1566 carroll avenue,37.72494,-122.392467,2024-01-26,0,0.0
SMOKIN WAREHOUSE BARBECUE,1,0,0.0,0,smokin warehouse barbecue,1465 carroll avenue,37.723284,-122.3909235,2025-03-12,0,0.0
SMOKIN WAREHOUSE BBQ,7,0,0.0,0,smokin warehouse bbq,3336 sacramento avenue,37.7882931,-122.4476859,2023-05-30,0,0.0
SMOKING ACES,3,4,1.3333333333333333,0,smoking aces,1108 polk street,37.787112,-122.4197325,2025-01-17,0,0.0
SMUGGLER S COVE,2,1,0.5,0,smuggler s cove,650 gough street,37.7794135,-122.4233771,2024-11-21,0,0.0
SNACK,1,0,0.0,0,snack,937 a harrison street,37.7782731,-122.4026125,2021-06-10,0,0.0
SNACK AND BOTTLE SHOP,3,0,0.0,0,snack and bottle shop,644 persia avenue,37.7203775,-122.4306917,2023-04-03,0,0.0
SNACK15,2,0,0.0,0,snack15,1 ferry building 201,37.7952552,-122.3928066,2023-02-28,0,0.0
SNACKERIA,2,0,0.0,0,snackeria,3325 24th street,37.7520404,-122.4190634,2023-04-12,0,0.0
SNACKERIA MERCADO SUR,2,0,0.0,0,snackeria mercado sur,475 06th street k27,37.7763724,-122.4027509,2023-06-23,0,0.0
SNOW BLISS,5,2,0.4,0,snow bliss,250 west portal avenue,37.738557,-122.4688545,2025-02-26,0,0.0
SNOW GARDEN,3,2,0.6666666666666666,0,snow garden,712 grant avenue,37.793598,-122.406097,2025-01-09,0,0.0
SNOW GARDEN EXPRESS,4,2,0.5,0,snow garden express,716 grant avenue,37.793637,-122.405994,2025-01-09,0,0.0
SNOW TEA BAR INC,5,0,0.0,0,snow tea bar inc,2800 leavenworth street a11,37.8075761,-122.4189007,2022-10-14,0,0.0
SNOWBIRD COFFEE,5,2,0.4,0,snowbird coffee,1352 a 9th avenue,37.763091,-122.465925,2025-05-16,0,0.0
SO COOL BAR,2,3,1.5,0,so cool bar,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-09,0,0.0
SO PHO SO GOOD,5,3,0.6,0,so pho so good,2445 noriega street,37.753425,-122.4901035,2024-09-19,0,0.0
SOBAKASU,3,5,1.6666666666666667,0,sobakasu,1700 laguna street,37.786923,-122.428251,2024-07-25,0,0.0
SOCIAL,2,12,6.0,0,social,804 bryant street,37.776024,-122.4029475,2025-05-20,0,0.0
SOCIALE,5,12,2.4,0,sociale,3665 sacramento street,37.787364,-122.45299,2024-07-18,0,0.0
SOCOLA CHOCOLATIER,2,0,0.0,0,socola chocolatier,535 folsom street,37.7865494,-122.3951471,2023-05-16,0,0.0
SOCOLA CHOCOLATIER BARISTA,1,0,0.0,0,socola chocolatier barista,535 folsom street,37.786644,-122.395122,2024-07-15,0,0.0
SODEXO ACADEMY OF ART UNIVERSITY,2,0,0.0,0,sodexo academy of art university,625 polk street 1st floor,37.782463,-122.419094,2022-04-19,0,0.0
SODEXO AMERICA LLC 42422001,1,0,0.0,0,sodexo america llc 42422001,222 02nd street 3rd floor,37.7866309,-122.398289,2022-04-19,0,0.0
SODEXO AT ACADEMY OF ART UNIVERSITY,2,0,0.0,0,sodexo at academy of art university,620 sutter street 2nd floor,37.788978,-122.410684,2022-03-30,0,0.0
SODEXO OPERATIONS LLC WAYMO,6,0,0.0,0,sodexo operations llc waymo,555 market street,37.790073,-122.399955,2025-05-28,0,0.0
SODEXO OPERATIONS LLC WAYMO 6TH FLR,3,3,1.0,0,sodexo operations llc waymo 6th flr,555 market street,37.790073,-122.399955,2025-05-28,0,0.0
SODEXO OPERATIONS LLC WAYMO FL 5 7,2,0,0.0,0,sodexo operations llc waymo fl 5 7,555 market street,37.790073,-122.399955,2025-05-28,0,0.0
SODINI S,5,6,1.2,0,sodini s,510 green street,37.799856,-122.4076635,2024-09-26,0,0.0
SOFIYA TAJ,5,22,4.4,0,sofiya taj,1098 sutter street,37.78821,-122.418306,2024-10-18,0,0.0
SOHOMEI,7,0,0.0,0,sohomei,1240 noriega street,37.7544154,-122.4772071,2023-06-27,0,0.0
SOHUNAN,1,5,5.0,0,sohunan,674 sacramento street,37.793781,-122.4041715,2024-09-30,0,0.0
SOMA EATS,8,2,0.25,0,soma eats,186 2nd street,37.786779,-122.398659,2025-03-21,0,0.0
SOMA PIZZA GRILL,5,11,2.2,0,soma pizza grill,483 3rd street,37.781757,-122.395977,2025-04-29,0,0.0
SOMA PRODUCE MARKET,1,0,0.0,0,soma produce market,110 6th street 112,37.780632,-122.408676,2023-04-12,0,0.0
SOMA RESTAURANT AND BAR,2,0,0.0,0,soma restaurant and bar,85 05th street,37.782854,-122.406662,2022-10-12,0,0.0
SOMA SOCIAL,1,2,2.0,0,soma social,121 7th street,37.778778,-122.4101025,2025-03-25,0,0.0
SOMA WINES SPIRITS,1,0,0.0,0,soma wines spirits,282 2nd street,37.785537,-122.397138,2024-12-02,0,0.0
SOMA WINES SPIRITS 2,2,1,0.5,0,soma wines spirits 2,689 folsom street,37.783926,-122.398515,2025-05-20,0,0.0
SOMISOMI,1,0,0.0,0,somisomi,1350 4th street f,37.771272,-122.3914275,2023-02-24,0,0.0
SON GARDEN FARMHOUSE KITCHEN,3,6,2.0,0,son garden farmhouse kitchen,700 polk street,37.783395,-122.4190305,2025-05-12,0,0.0
SONAMU KOREAN,3,4,1.3333333333333333,0,sonamu korean,5716 geary boulevard,37.7805719,-122.4809326,2024-04-16,0,0.0
SONG TEA MERCHANTS,3,0,0.0,0,song tea merchants,2120 sutter street,37.78605,-122.4354195,2024-01-09,0,0.0
SONOMA,1,0,0.0,0,sonoma,1 ferry building,37.7954425,-122.3936136,2022-08-09,0,0.0
SONOMA COUNTY MEAT COMPANY,2,0,0.0,0,sonoma county meat company,84 bartlett street,37.75566411,-122.4199344,2025-04-11,0,0.0
SONOMA LIQUORS,3,0,0.0,0,sonoma liquors,65 06th street,37.774722,-122.406761,2023-06-07,0,0.0
SONS DAUGHTERS,3,1,0.3333333333333333,0,sons daughters,708 bush street,37.79016093,-122.4090314,2025-05-07,0,0.0
SOO FONG,4,0,0.0,0,soo fong,3801 03rd street 370,37.741829,-122.388098,2023-04-12,0,0.0
SOOL BAR AND LOUNGE,2,0,0.0,0,sool bar and lounge,323 grant avenue,37.7899759,-122.4057116,2023-02-01,0,0.0
SOPHIE S CREPES,3,0,0.0,0,sophie s crepes,1581 webster street 275,37.784925,-122.4318139,2023-07-20,0,0.0
SORA SF,1,10,10.0,0,sora sf,1731 buchanan street,37.786113,-122.4301635,2025-06-11,0,0.0
SORABOL KOREAN BBQ AND ASIAN NOODLES,3,0,0.0,1,sorabol korean bbq and asian noodles,845 market street fe3,37.7839767,-122.4054904,2022-11-08,0,0.3333333333333333
SORELLA,3,13,4.333333333333333,0,sorella,1760 polk street,37.793124,-122.4210735,2025-02-25,0,0.0
SORREL,3,4,1.3333333333333333,0,sorrel,3228 sacramento street,37.78857,-122.4462015,2024-07-12,0,0.0
SOTA,10,13,1.3,0,sota,555 portola drive,37.745674,-122.45085,2025-02-27,0,0.0
SOTTO MARE OYSTERIA SEAFOOD,16,20,1.25,3,sotto mare oysteria seafood,552 green street,37.7997979,-122.4083422,2025-02-11,0,0.1875
SOUL BOWL Z,1,0,0.0,0,soul bowl z,103 horn avenue,37.7266498,-122.3656532,2021-03-02,0,0.0
SOULEY VEGAN,6,0,0.0,0,souley vegan,475 06th street 12,37.7763724,-122.4027509,2022-03-16,0,0.0
SOUNDTRACK,3,3,1.0,0,soundtrack,3192 16th street,37.765026,-122.4238275,2025-04-22,0,0.0
SOUR FLOUR,5,1,0.2,0,sour flour,3861 24th street,37.751373,-122.428989,2025-05-31,0,0.0
SOURCED CRAFT COCKTAILS CORP,1,0,0.0,0,sourced craft cocktails corp,90 charter oak avenue,37.736888,-122.4050063,2022-09-07,0,0.0
SOURDOUGH CO,1,23,23.0,0,sourdough co,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-03-05,0,0.0
SOUTH BAR 300,4,0,0.0,0,south bar 300,1 warriors way lvl 300 south,37.76797301,-122.387666,2024-12-06,0,0.0
SOUTH BEACH,8,8,1.0,0,south beach,800 the embarcadero,37.781406,-122.3886645,2025-05-06,0,0.0
SOUTH EAST PORTABLE BAR A 600,1,0,0.0,0,south east portable bar a 600,1 warriors way level 600 south east,37.7680183,-122.3878772,2022-12-02,0,0.0
SOUTH EAST PORTABLE BAR B 600,2,0,0.0,0,south east portable bar b 600,1 warriors way level 600 south east,37.7680183,-122.3878772,2022-12-02,0,0.0
SOUTH PARK,1,0,0.0,0,south park,108 south park street,37.7816838,-122.3944781,2022-02-10,0,0.0
SOUTH VAN NESS BRUSHLESS,2,1,0.5,0,south van ness brushless,505 s van ness avenue,37.76481,-122.4170235,2024-08-05,0,0.0
SOUTH WEST KEG COOLER GROUND,1,1,1.0,0,south west keg cooler ground,1 warriors way event lvl south west,37.76797301,-122.387666,2024-12-06,0,0.0
SOUTH WEST PORTABLE BAR 600,2,0,0.0,0,south west portable bar 600,1 warriors way level 600 south,37.7680183,-122.3878772,2022-12-02,0,0.0
SOUTHEAST ASIAN DEVELOPMENT CENTER,3,0,0.0,0,southeast asian development center,166 eddy street,37.784511,-122.4102735,2025-06-24,0,0.0
SOUTHERN PACIFIC BREWING,4,14,3.5,0,southern pacific brewing,620 treat avenue,37.760112,-122.41413,2025-02-12,0,0.0
SOUTHSIDE SPIRIT HOUSE,2,0,0.0,0,southside spirit house,575 howard street,37.7871337,-122.3974586,2024-10-01,0,0.0
SOUTHWEST COMMUNITY CORP,1,2,2.0,0,southwest community corp,446 randolph street,37.714527,-122.4669195,2024-05-02,0,0.0
SOUVENIR COFFEE,11,19,1.7272727272727273,0,souvenir coffee,262 divisadero street,37.771533,-122.4368955,2025-05-23,0,0.0
SOUVLA,29,25,0.8620689655172413,0,souvla,2276 chestnut street,37.800396,-122.4409365,2025-04-29,0,0.0
SOWL BOWLS THAI STREET FOOD,1,0,0.0,0,sowl bowls thai street food,90 charter oak avenue k8,37.736888,-122.4050063,2023-03-22,0,0.0
SOZAI,2,0,0.0,0,sozai,1500 irving street,37.7638466,-122.4741211,2022-06-16,0,0.0
SPACE 550,1,0,0.0,0,space 550,550 barneveld avenue,37.739952,-122.4047205,2025-06-12,0,0.0
SPACE CRAFT EARTH,2,1,0.5,0,space craft earth,755 taraval street,37.743012,-122.474124,2024-09-17,0,0.0
SPANGLER S MARKET,1,0,0.0,0,spangler s market,186 west portal avenue,37.739079,-122.4682515,2025-06-18,0,0.0
SPARK SOCIAL SF,3,0,0.0,0,spark social sf,601 mission bay north boulevard,37.7707779,-122.3914399,2023-06-15,0,0.0
SPECIAL TEA,1,0,0.0,0,special tea,253 kearny street,37.79055,-122.4042435,2025-06-18,0,0.0
SPECS TWELVE ADLER MUSEUM,1,3,3.0,0,specs twelve adler museum,12 william saroyan place,37.79753347,-122.4060977,2024-10-15,0,0.0
SPIAZZO,6,4,0.6666666666666666,0,spiazzo,33 west portal avenue,37.740366,-122.4658665,2025-02-05,0,0.0
SPICE 24,4,12,3.0,1,spice 24,3126 24th street,37.752705,-122.414715,2025-02-05,2,0.25
SPICE KIT,4,0,0.0,0,spice kit,405 howard street 130,37.789057,-122.395322,2023-05-10,0,0.0
SPICE OF AMERICA,12,55,4.583333333333333,2,spice of america,1655 market street,37.773216,-122.421132,2025-03-21,0,0.16666666666666666
SPICE OF INDIA,2,4,2.0,0,spice of india,448 larkin street,37.782027,-122.4170595,2025-03-28,0,0.0
SPICE X,2,6,3.0,0,spice x,475 6th street,37.776582,-122.4026145,2025-04-23,0,0.0
SPICES,7,0,0.0,0,spices,291 06th avenue,37.778382,-122.462787,2022-12-30,0,0.0
SPICY CLOUD,3,0,0.0,0,spicy cloud,823 clay street,37.794141,-122.4066735,2025-04-15,0,0.0
SPIKE S COFFEE TEAS,1,1,1.0,0,spike s coffee teas,4117 19th street,37.759167,-122.435199,2024-10-23,0,0.0
SPIKE S COFFEES TEAS,2,0,0.0,0,spike s coffees teas,4117 19th street,37.759253,-122.43503,2022-01-24,0,0.0
SPIN,4,11,2.75,0,spin,690 folsom street,37.7842568,-122.3990409,2025-03-26,1,0.0
SPLASH FRUITS,9,15,1.6666666666666667,0,splash fruits,3251 20th avenue 5517,37.72792101,-122.476997,2024-07-24,0,0.0
SPLASH WINE BAR,1,0,0.0,0,splash wine bar,1 warriors way lvl 300 north west,37.76797301,-122.387666,2024-12-06,0,0.0
SPLIT BREAD,7,8,1.1428571428571428,0,split bread,2300 polk street,37.797993,-122.4219645,2024-08-29,0,0.0
SPOONS PATISSERIE,1,0,0.0,0,spoons patisserie,212 alpha street,37.713726,-122.404833,2025-05-14,0,0.0
SPORTS BASEMENT,4,7,1.75,0,sports basement,1590 bryant street,37.767168,-122.411133,2025-03-28,0,0.0
SPOTLITE,4,5,1.25,0,spotlite,298 guerrero street,37.766583,-122.4244755,2024-10-30,0,0.0
SPQR,3,0,0.0,0,spqr,1911 fillmore street,37.787295,-122.433535,2023-04-06,0,0.0
SPRESSA,3,0,0.0,0,spressa,51 cambon drive,37.718254,-122.474427,2023-05-15,0,0.0
SPRING VALLEY ELEMENTARY SCHOOL,6,3,0.5,0,spring valley elementary school,1451 jackson street,37.794434,-122.418857,2025-03-12,0,0.0
SPRO,3,0,0.0,0,spro,601 mission bay boulevard north,37.7707779,-122.3914399,2022-10-19,0,0.0
SPRO GOLDEN GATE,2,8,4.0,0,spro golden gate,525 golden gate avenue,37.781118,-122.4189405,2024-10-17,0,0.0
SPRO MISSION DOLORES,4,7,1.75,0,spro mission dolores,500 church street,37.7627573,-122.428665,2025-01-31,0,0.0
SPRO UC LAW,2,2,1.0,0,spro uc law,198 mcallister street,37.780893,-122.41512,2024-09-10,0,0.0
SPRUCE,6,9,1.5,0,spruce,3640 sacramento street,37.787478,-122.452723,2024-04-24,0,0.0
SQUARE PIE GUYS,11,4,0.36363636363636365,0,square pie guys,1081 mission street,37.7794342,-122.4102819,2025-01-21,0,0.0
SQUARE PIE GUYS AT THE SQUARE,2,1,0.5,0,square pie guys at the square,845 beach street,37.806282,-122.422374,2024-02-14,0,0.0
SQUAT AND GOBBLE,3,0,0.0,0,squat and gobble,2263 chestnut street,37.800254,-122.440467,2022-04-29,0,0.0
SQUAT GOBBLE CAFE 4,8,7,0.875,0,squat gobble cafe 4,1 west portal avenue,37.7406,-122.4656685,2025-03-04,0,0.0
SQUAT GOBBLE CAFE 5,1,0,0.0,0,squat gobble cafe 5,2263 chestnut street,37.799973,-122.4404595,2024-02-28,0,0.0
SQWERS,5,0,0.0,0,sqwers,3015 geary boulevard,37.7816968,-122.4514345,2023-06-28,0,0.0
SRI THAI CUISINE,5,5,1.0,0,sri thai cuisine,4621 lincoln way,37.763838,-122.5077885,2025-04-30,0,0.0
SRIRACHA THAI CUISINE,8,4,0.5,0,sriracha thai cuisine,1319 9th avenue,37.763613,-122.4666225,2025-05-13,0,0.0
SSAL,2,1,0.5,0,ssal,2226 polk street,37.797174,-122.421888,2024-07-16,0,0.0
ST ANNE,3,0,0.0,0,st anne,1320 14th avenue,37.763403,-122.471582,2023-03-24,0,0.0
ST ANNE S HOME,2,0,0.0,0,st anne s home,300 lake street,37.786797,-122.462552,2023-05-03,0,0.0
ST ANTHONY FOUNDATION,2,0,0.0,0,st anthony foundation,121 golden gate avenue,37.7819256,-122.412526,2021-10-06,0,0.0
ST ANTHONY S ELEMENTARY,3,4,1.3333333333333333,0,st anthony s elementary,299 precita avenue,37.747332,-122.413797,2025-03-04,0,0.0
ST ANTHONYS FOUNDATION,4,6,1.5,0,st anthonys foundation,121 golden gate avenue,37.781793,-122.412555,2025-05-16,0,0.0
ST CECILIA,2,0,0.0,0,st cecilia,660 vicente street,37.739511,-122.473917,2025-04-03,0,0.0
ST CLAIRS LIQUORS,2,5,2.5,0,st clairs liquors,3900 24th street,37.75176,-122.429916,2024-10-17,0,0.0
ST FRANCIS FOUNTAIN,2,0,0.0,0,st francis fountain,2801 24th street,37.752833,-122.408349,2023-01-26,1,0.0
ST FRANCIS LIVING ROOM,1,0,0.0,0,st francis living room,350 golden gate avenue,37.781694,-122.4164025,2025-05-21,0,0.0
ST FRANCIS MEMORIAL HOSPITAL EMPLOYEES CAFETERIA,5,0,0.0,0,st francis memorial hospital employees cafeteria,900 hyde street 2nd floor,37.789608,-122.417077,2023-06-05,0,0.0
ST FRANCIS YACHT CLUB,10,18,1.8,0,st francis yacht club,700 marina boulevard,37.80541719,-122.4457784,2025-03-05,0,0.0
ST GABRIEL ELEMENTARY SCHOOL,3,4,1.3333333333333333,0,st gabriel elementary school,2550 41st avenue,37.739565,-122.498649,2024-12-19,0,0.0
ST GABRIEL SCHOOL,2,0,0.0,0,st gabriel school,2550 41st avenue,37.739514,-122.499046,2023-03-30,0,0.0
ST IGNATIUS,2,0,0.0,0,st ignatius,2001 37th avenue,37.749624,-122.495556,2022-11-17,0,0.0
ST IGNATIUS COLLEGE PREPARATORY,10,30,3.0,0,st ignatius college preparatory,2001 37th avenue,37.748871,-122.495832,2025-02-12,0,0.0
ST JOHN S SNACK BAR,2,0,0.0,0,st john s snack bar,925 chenery street,37.735264,-122.437679,2022-10-05,0,0.0
ST MARY S CATHEDRAL,1,0,0.0,0,st mary s cathedral,1111 gough street,37.784466,-122.425425,2024-11-05,0,0.0
ST MARY S CATHEDRAL CONVENTION CENTER,2,0,0.0,0,st mary s cathedral convention center,1111 gough street,37.784361,-122.424554,2022-10-03,0,0.0
ST MARY S HOSPITAL CAFETERIA,4,0,0.0,0,st mary s hospital cafeteria,450 stanyan street l b,37.773657,-122.454417,2023-06-12,0,0.0
ST MARY S MEDICAL CENTER,1,0,0.0,0,st mary s medical center,450 stanyan street,37.774062,-122.4542025,2024-07-25,0,0.0
ST PAULS SCHOOL,1,0,0.0,0,st pauls school,1690 church street,37.74385,-122.426739,2021-09-22,0,0.0
ST PETER S PARISH SCHOOL,5,0,0.0,0,st peter s parish school,1266 florida street,37.751733,-122.4101205,2024-10-09,0,0.0
ST REGIS HOTEL SAN FRANCISCO EMPLOYEE CAFETERIA,1,3,3.0,0,st regis hotel san francisco employee cafeteria,125 3rd street,37.786041,-122.401467,2024-07-30,0,0.0
